Gold Collected Blue,Gold Spent Blue,Units Built Blue,Units Lost Blue,Buildings Standing Blue,Building Health Blue,Damage Dealt Blue,Units in Enemy Territory Blue,Gold Collected Red,Gold Spent Red,Units Built Red,Units Lost Red,Buildings Standing Red,Building Health Red,Damage Dealt Red,Units in Enemy Territory Red
2140,1150,39,-1,4,0,0,40,2140,1400,21,-1,4,0,0,21
2140,1150,39,-1,4,0,0,40,2140,1400,21,-1,4,0,0,21
2140,1150,39,-1,4,0,0,40,2140,1400,21,-1,4,0,0,21
2140,1150,39,-1,4,0,0,40,2140,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2240,1150,39,-1,4,0,0,40,2240,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2530,1150,39,-1,4,0,0,40,2530,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2710,1150,39,-1,4,0,0,40,2710,1400,21,-1,4,0,0,21
2950,1150,39,-1,4,0,0,40,2950,1400,21,-1,4,0,0,21
2950,1150,39,-1,4,0,0,40,2950,1400,21,-1,4,0,0,21
2950,1150,39,-1,4,0,0,40,2950,1400,21,-1,4,0,0,21
2950,1150,39,-1,4,0,0,40,2950,1400,21,-1,4,0,0,21
2950,1150,39,-1,4,0,0,40,2950,1400,21,-1,4,0,0,21
2950,1150,39,-1,4,0,0,40,2950,1400,21,-1,4,0,0,21
3120,1150,39,-1,4,0,0,40,3120,1400,21,-1,4,0,0,21
3120,1150,39,-1,4,0,0,40,3120,1400,21,-1,4,0,0,21
3120,1150,39,-1,4,0,0,40,3120,1400,21,-1,4,0,0,21
3120,1150,39,-1,4,0,0,40,3120,1400,21,-1,4,0,0,21
3120,1150,39,-1,4,0,0,40,3120,1400,21,-1,4,0,0,21
3120,1150,39,-1,4,0,0,40,3120,1400,21,-1,4,0,0,21
3120,1150,39,-1,4,0,0,40,3120,1400,21,-1,4,0,0,21
3120,1150,39,-1,4,0,0,40,3120,1400,21,-1,4,0,0,21
3120,1150,39,-1,4,0,0,40,3120,1400,21,-1,4,0,0,21
3220,1150,39,-1,4,0,0,40,3220,1400,21,-1,4,0,0,21
3220,1150,39,-1,4,0,0,40,3220,1400,21,-1,4,0,0,21
3220,1150,39,-1,4,0,0,40,3220,1400,21,-1,4,0,0,21
3370,1150,39,-1,4,0,0,40,3370,1400,21,-1,4,0,0,21
3370,1150,39,-1,4,0,0,40,3370,1400,21,-1,4,0,0,21
3370,1150,39,-1,4,0,0,40,3370,1400,21,-1,4,0,0,21
3370,1150,39,-1,4,0,0,40,3370,1400,21,-1,4,0,0,21
3370,1150,39,-1,4,0,0,40,3370,1400,21,-1,4,0,0,21
3370,1150,39,-1,4,0,0,40,3370,1400,21,-1,4,0,0,21
3370,1150,39,-1,4,0,0,40,3370,1400,21,-1,4,0,0,21
3370,1150,39,-1,4,0,0,40,3370,1400,21,-1,4,0,0,21
3370,1150,39,-1,4,0,0,40,3370,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3450,1150,39,-1,4,0,0,40,3450,1400,21,-1,4,0,0,21
3700,1150,39,-1,4,0,0,40,3700,1400,21,-1,4,0,0,21
3700,1150,39,-1,4,0,0,40,3700,1400,21,-1,4,0,0,21
3700,1150,39,-1,4,0,0,40,3700,1400,21,-1,4,0,0,21
3700,1150,39,-1,4,0,0,40,3700,1400,21,-1,4,0,0,21
3700,1150,39,-1,4,0,0,40,3700,1400,21,-1,4,0,0,21
3700,1150,39,-1,4,0,0,40,3700,1400,21,-1,4,0,0,21
3700,1150,39,-1,4,0,0,40,3700,1400,21,-1,4,0,0,21
3700,1150,39,-1,4,0,0,40,3700,1400,21,-1,4,0,0,21
3700,1150,39,-1,4,0,0,40,3700,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
3800,1150,39,-1,4,0,0,40,3800,1400,21,-1,4,0,0,21
